model,reduction_method,mode,dimensions,max_dimension,percentage,k,reduction_ratio,representativeness,accuracy,f1,training_time,reduction_time
RF,PHL,vital,restrictedDim,1,0.75,10,0.7499425947187142,14.190097931726552,0.9067952249770431,0.9062703499538836,1.6545536518096924,7.432107925415039
XGB,PHL,vital,restrictedDim,1,0.75,10,0.7499425947187142,14.190097931726552,0.9182736455463728,0.9181026912319161,0.38408708572387695,7.432107925415039
KNN,PHL,vital,restrictedDim,1,0.9,10,0.9001148105625718,10.839643468651897,0.9164370982552801,0.9162821223681368,0.000766754150390625,7.43225359916687
RF,PHL,vital,restrictedDim,1,0.9,10,0.9001148105625718,10.839643468651897,0.9191919191919192,0.9190172982866329,2.192455530166626,7.43225359916687
XGB,PHL,vital,restrictedDim,1,0.9,10,0.9001148105625718,10.839643468651897,0.921028466483012,0.9209635304614834,0.4678201675415039,7.43225359916687
KNN,PHL,representative,restrictedDim,1,0.05,15,0.04994259471871412,13.727648022127932,0.8080808080808081,0.8096663138296895,0.0004544258117675781,13.528098821640015
RF,PHL,representative,restrictedDim,1,0.05,15,0.04994259471871412,13.727648022127932,0.8581267217630854,0.8586833851409397,0.12194991111755371,13.528098821640015
XGB,PHL,representative,restrictedDim,1,0.05,15,0.04994259471871412,13.727648022127932,0.8567493112947658,0.855759576561924,0.11794543266296387,13.528098821640015
KNN,PHL,representative,restrictedDim,1,0.1,15,0.1,13.727648022127932,0.8255280073461891,0.8277701407676269,0.00047850608825683594,13.528156042098999
RF,PHL,representative,restrictedDim,1,0.1,15,0.1,13.727648022127932,0.8659320477502296,0.8666054160749039,0.19005084037780762,13.528156042098999
XGB,PHL,representative,restrictedDim,1,0.1,15,0.1,13.727648022127932,0.8627180899908172,0.8639215268704878,0.1534895896911621,13.528156042098999
KNN,PHL,representative,restrictedDim,1,0.2,15,0.20011481056257174,13.727648022127932,0.8604224058769513,0.8613200552682118,0.0005037784576416016,13.52825403213501
RF,PHL,representative,restrictedDim,1,0.2,15,0.20011481056257174,13.727648022127932,0.891643709825528,0.892412321578309,0.3514747619628906,13.52825403213501
XGB,PHL,representative,restrictedDim,1,0.2,15,0.20011481056257174,13.727648022127932,0.8820018365472911,0.8824157769803176,0.19929170608520508,13.52825403213501
KNN,PHL,representative,restrictedDim,1,0.3,15,0.29988518943742826,13.727648022127932,0.8746556473829201,0.8753596636491842,0.0005335807800292969,13.528401613235474
RF,PHL,representative,restrictedDim,1,0.3,15,0.29988518943742826,13.727648022127932,0.8953168044077136,0.8953332299595486,0.5308635234832764,13.528401613235474
XGB,PHL,representative,restrictedDim,1,0.3,15,0.29988518943742826,13.727648022127932,0.8971533516988063,0.8976794077601,0.23813080787658691,13.528401613235474
KNN,PHL,representative,restrictedDim,1,0.5,15,0.5,13.727648022127932,0.9067952249770431,0.9067810909852128,0.0006091594696044922,13.528686046600342
RF,PHL,representative,restrictedDim,1,0.5,15,0.5,13.727648022127932,0.9081726354453628,0.9080581201154163,0.988940954208374,13.528686046600342
XGB,PHL,representative,restrictedDim,1,0.5,15,0.5,13.727648022127932,0.9132231404958677,0.9129786499650321,0.31557130813598633,13.528686046600342
KNN,PHL,representative,restrictedDim,1,0.75,15,0.7499425947187142,13.727648022127932,0.9090909090909091,0.9087765590641285,0.0007052421569824219,13.529006958007812
RF,PHL,representative,restrictedDim,1,0.75,15,0.7499425947187142,13.727648022127932,0.9100091827364555,0.9096772799699562,1.6482324600219727,13.529006958007812
XGB,PHL,representative,restrictedDim,1,0.75,15,0.7499425947187142,13.727648022127932,0.9146005509641874,0.9143415473164755,0.3832511901855469,13.529006958007812
KNN,PHL,representative,restrictedDim,1,0.9,15,0.9001148105625718,2.4069451549991365,0.9224058769513315,0.9224515500736321,0.0007586479187011719,13.529185771942139
RF,PHL,representative,restrictedDim,1,0.9,15,0.9001148105625718,2.4069451549991365,0.9168962350780533,0.9167283051073974,2.163078784942627,13.529185771942139
XGB,PHL,representative,restrictedDim,1,0.9,15,0.9001148105625718,2.4069451549991365,0.9201101928374655,0.9200890063122482,0.4559781551361084,13.529185771942139
KNN,PHL,vital,restrictedDim,1,0.05,15,0.04994259471871412,14.323522352121566,0.8934802571166207,0.8939407769452172,0.00045561790466308594,13.528152227401733
RF,PHL,vital,restrictedDim,1,0.05,15,0.04994259471871412,14.323522352121566,0.8691460055096418,0.8687338360579554,0.11360311508178711,13.528152227401733
XGB,PHL,vital,restrictedDim,1,0.05,15,0.04994259471871412,14.323522352121566,0.8567493112947658,0.8547659050619011,0.10776972770690918,13.528152227401733
KNN,PHL,vital,restrictedDim,1,0.1,15,0.1,14.130276556301435,0.8962350780532599,0.8967845308658472,0.0004818439483642578,13.528173685073853
RF,PHL,vital,restrictedDim,1,0.1,15,0.1,14.130276556301435,0.8820018365472911,0.8820945126494583,0.1748819351196289,13.528173685073853
XGB,PHL,vital,restrictedDim,1,0.1,15,0.1,14.130276556301435,0.8921028466483012,0.8923292267591931,0.14313745498657227,13.528173685073853
KNN,PHL,vital,restrictedDim,1,0.2,15,0.20011481056257174,14.130276556301435,0.9035812672176309,0.9038880121648362,0.000522613525390625,13.528285026550293
RF,PHL,vital,restrictedDim,1,0.2,15,0.20011481056257174,14.130276556301435,0.8980716253443526,0.8981168647076587,0.32404661178588867,13.528285026550293
XGB,PHL,vital,restrictedDim,1,0.2,15,0.20011481056257174,14.130276556301435,0.8925619834710744,0.8922403305039697,0.19614934921264648,13.528285026550293
KNN,PHL,vital,restrictedDim,1,0.3,15,0.29988518943742826,14.130276556301435,0.9026629935720845,0.9030110015513818,0.0005352497100830078,13.528407096862793
RF,PHL,vital,restrictedDim,1,0.3,15,0.29988518943742826,14.130276556301435,0.9058769513314968,0.9057967364459627,0.49622344970703125,13.528407096862793
XGB,PHL,vital,restrictedDim,1,0.3,15,0.29988518943742826,14.130276556301435,0.9090909090909091,0.9095492249645352,0.2511780261993408,13.528407096862793
KNN,PHL,vital,restrictedDim,1,0.5,15,0.5,14.130276556301435,0.9146005509641874,0.914519058575963,0.0006101131439208984,13.52868127822876
RF,PHL,vital,restrictedDim,1,0.5,15,0.5,14.130276556301435,0.9095500459136823,0.9092898880839375,0.9468045234680176,13.52868127822876
XGB,PHL,vital,restrictedDim,1,0.5,15,0.5,14.130276556301435,0.9136822773186409,0.9132319393697718,0.35137295722961426,13.52868127822876
KNN,PHL,vital,restrictedDim,1,0.75,15,0.7499425947187142,14.130276556301435,0.9141414141414141,0.9139361701758232,0.0006952285766601562,13.529035806655884
RF,PHL,vital,restrictedDim,1,0.75,15,0.7499425947187142,14.130276556301435,0.9081726354453628,0.9078703370901214,1.6277949810028076,13.529035806655884
XGB,PHL,vital,restrictedDim,1,0.75,15,0.7499425947187142,14.130276556301435,0.9118457300275482,0.9113470717280203,0.4653937816619873,13.529035806655884
KNN,PHL,vital,restrictedDim,1,0.9,15,0.9001148105625718,11.914274686906099,0.9219467401285583,0.9220157463746455,0.0007560253143310547,13.529212236404419
RF,PHL,vital,restrictedDim,1,0.9,15,0.9001148105625718,11.914274686906099,0.9196510560146923,0.9194273803119696,2.1657683849334717,13.529212236404419
XGB,PHL,vital,restrictedDim,1,0.9,15,0.9001148105625718,11.914274686906099,0.9242424242424242,0.9241408105973233,0.44565367698669434,13.529212236404419
KNN,PHL,representative,multiDim,2,0.05,1,0.04994259471871412,14.135125136768373,0.8865932047750229,0.8873459772343264,0.00047659873962402344,1.2215135097503662
RF,PHL,representative,multiDim,2,0.05,1,0.04994259471871412,14.135125136768373,0.8746556473829201,0.8752536842313395,0.11706137657165527,1.2215135097503662
XGB,PHL,representative,multiDim,2,0.05,1,0.04994259471871412,14.135125136768373,0.8737373737373737,0.8726117457890606,0.10066986083984375,1.2215135097503662
KNN,PHL,representative,multiDim,2,0.1,1,0.1,14.135125136768373,0.8879706152433425,0.8884836321667419,0.0004782676696777344,1.2215332984924316
RF,PHL,representative,multiDim,2,0.1,1,0.1,14.135125136768373,0.8966942148760331,0.8968938903757574,0.18543267250061035,1.2215332984924316
XGB,PHL,representative,multiDim,2,0.1,1,0.1,14.135125136768373,0.8953168044077136,0.8956375664538047,0.13998055458068848,1.2215332984924316
KNN,PHL,representative,multiDim,2,0.2,1,0.20011481056257174,14.135125136768373,0.8994490358126722,0.8992436187493207,0.0005190372467041016,1.221651315689087
RF,PHL,representative,multiDim,2,0.2,1,0.20011481056257174,14.135125136768373,0.898989898989899,0.898393305300558,0.3481118679046631,1.221651315689087
XGB,PHL,representative,multiDim,2,0.2,1,0.20011481056257174,14.135125136768373,0.9118457300275482,0.9115888341830541,0.20171594619750977,1.221651315689087
KNN,PHL,representative,multiDim,2,0.3,1,0.29988518943742826,14.135125136768373,0.9035812672176309,0.9033008771113457,0.0005540847778320312,1.2217836380004883
RF,PHL,representative,multiDim,2,0.3,1,0.29988518943742826,14.135125136768373,0.9012855831037649,0.9003475234639741,0.5430383682250977,1.2217836380004883
XGB,PHL,representative,multiDim,2,0.3,1,0.29988518943742826,14.135125136768373,0.9109274563820018,0.9105805350052333,0.2494368553161621,1.2217836380004883
KNN,PHL,representative,multiDim,2,0.5,1,0.5,14.135125136768373,0.9058769513314968,0.9056576080666888,0.0006291866302490234,1.2220735549926758
RF,PHL,representative,multiDim,2,0.5,1,0.5,14.135125136768373,0.9164370982552801,0.916228500247883,1.009713888168335,1.2220735549926758
XGB,PHL,representative,multiDim,2,0.5,1,0.5,14.135125136768373,0.9191919191919192,0.919060159253914,0.3126697540283203,1.2220735549926758
KNN,PHL,representative,multiDim,2,0.75,1,0.7499425947187142,11.41666646844271,0.9164370982552801,0.9164719393560019,0.0007200241088867188,1.2223947048187256
RF,PHL,representative,multiDim,2,0.75,1,0.7499425947187142,11.41666646844271,0.9201101928374655,0.9199761284542607,1.7383360862731934,1.2223947048187256
XGB,PHL,representative,multiDim,2,0.75,1,0.7499425947187142,11.41666646844271,0.9274563820018366,0.9276003954860383,0.4101998805999756,1.2223947048187256
KNN,PHL,representative,multiDim,2,0.9,1,0.9001148105625718,1.4510293792473314,0.9247015610651974,0.9247455746892372,0.0007660388946533203,1.222571849822998
RF,PHL,representative,multiDim,2,0.9,1,0.9001148105625718,1.4510293792473314,0.921028466483012,0.9208474700298459,2.221365213394165,1.222571849822998
XGB,PHL,representative,multiDim,2,0.9,1,0.9001148105625718,1.4510293792473314,0.9251606978879706,0.9252766189813872,0.4684574604034424,1.222571849822998
KNN,PHL,vital,multiDim,2,0.05,1,0.04994259471871412,14.190097931726552,0.8962350780532599,0.8966410348824869,0.0004706382751464844,1.2215206623077393
RF,PHL,vital,multiDim,2,0.05,1,0.04994259471871412,14.190097931726552,0.9058769513314968,0.9058134773916044,0.11824774742126465,1.2215206623077393
XGB,PHL,vital,multiDim,2,0.05,1,0.04994259471871412,14.190097931726552,0.9022038567493113,0.9021939348532277,0.1025705337524414,1.2215206623077393
KNN,PHL,vital,multiDim,2,0.1,1,0.1,14.190097931726552,0.9044995408631772,0.9044743397546439,0.0004868507385253906,1.221543550491333
RF,PHL,vital,multiDim,2,0.1,1,0.1,14.190097931726552,0.9090909090909091,0.9091500376150504,0.18387818336486816,1.221543550491333
XGB,PHL,vital,multiDim,2,0.1,1,0.1,14.190097931726552,0.911386593204775,0.9113469045663513,0.13497185707092285,1.221543550491333
KNN,PHL,vital,multiDim,2,0.2,1,0.20011481056257174,14.190097931726552,0.9095500459136823,0.9090873973315664,0.0005114078521728516,1.221665620803833
RF,PHL,vital,multiDim,2,0.2,1,0.20011481056257174,14.190097931726552,0.9044995408631772,0.9033458090498949,0.35695457458496094,1.221665620803833
XGB,PHL,vital,multiDim,2,0.2,1,0.20011481056257174,14.190097931726552,0.9044995408631772,0.9035938818524585,0.20005059242248535,1.221665620803833
KNN,PHL,vital,multiDim,2,0.3,1,0.29988518943742826,14.190097931726552,0.9123048668503214,0.9119900063140023,0.0005500316619873047,1.221806526184082
RF,PHL,vital,multiDim,2,0.3,1,0.29988518943742826,14.190097931726552,0.9058769513314968,0.9047147068275442,0.5429747104644775,1.221806526184082
XGB,PHL,vital,multiDim,2,0.3,1,0.29988518943742826,14.190097931726552,0.9035812672176309,0.9027079180940426,0.24053692817687988,1.221806526184082
KNN,PHL,vital,multiDim,2,0.5,1,0.5,14.190097931726552,0.9072543617998163,0.907052557655852,0.0006265640258789062,1.222102165222168
RF,PHL,vital,multiDim,2,0.5,1,0.5,14.190097931726552,0.9095500459136823,0.9090532415004132,1.005275011062622,1.222102165222168
XGB,PHL,vital,multiDim,2,0.5,1,0.5,14.190097931726552,0.9191919191919192,0.9188457617917016,0.30870819091796875,1.222102165222168
KNN,PHL,vital,multiDim,2,0.75,1,0.7499425947187142,11.678527723860526,0.9150596877869606,0.9151238380651466,0.0007088184356689453,1.222374439239502
RF,PHL,vital,multiDim,2,0.75,1,0.7499425947187142,11.678527723860526,0.9196510560146923,0.9195437784956834,1.7250115871429443,1.222374439239502
XGB,PHL,vital,multiDim,2,0.75,1,0.7499425947187142,11.678527723860526,0.9178145087235996,0.9179830412304004,0.4106471538543701,1.222374439239502
KNN,PHL,vital,multiDim,2,0.9,1,0.9001148105625718,1.2024226451768931,0.9168962350780533,0.9169124130913527,0.0007488727569580078,1.222564935684204
RF,PHL,vital,multiDim,2,0.9,1,0.9001148105625718,1.2024226451768931,0.9173553719008265,0.9171856205367369,2.2309882640838623,1.222564935684204
XGB,PHL,vital,multiDim,2,0.9,1,0.9001148105625718,1.2024226451768931,0.9242424242424242,0.9243534978601331,0.47171807289123535,1.222564935684204
KNN,PHL,representative,multiDim,2,0.05,2,0.04994259471871412,14.047014655222753,0.889348025711662,0.8900105229788466,0.0004799365997314453,2.589771032333374
RF,PHL,representative,multiDim,2,0.05,2,0.04994259471871412,14.047014655222753,0.8673094582185491,0.8674804903984155,0.11754584312438965,2.589771032333374
XGB,PHL,representative,multiDim,2,0.05,2,0.04994259471871412,14.047014655222753,0.8636363636363636,0.8628464861668197,0.1054532527923584,2.589771032333374
KNN,PHL,representative,multiDim,2,0.1,2,0.1,14.047014655222753,0.891643709825528,0.8920778558874186,0.0004911422729492188,2.5898284912109375
RF,PHL,representative,multiDim,2,0.1,2,0.1,14.047014655222753,0.8953168044077136,0.8956017973237326,0.18107891082763672,2.5898284912109375
XGB,PHL,representative,multiDim,2,0.1,2,0.1,14.047014655222753,0.8911845730027548,0.8918465074452884,0.17481279373168945,2.5898284912109375
KNN,PHL,representative,multiDim,2,0.2,2,0.20011481056257174,14.047014655222753,0.8985307621671258,0.8988312620795408,0.0005125999450683594,2.5899412631988525
RF,PHL,representative,multiDim,2,0.2,2,0.20011481056257174,14.047014655222753,0.8966942148760331,0.8974770513901227,0.3218834400177002,2.5899412631988525
XGB,PHL,representative,multiDim,2,0.2,2,0.20011481056257174,14.047014655222753,0.8939393939393939,0.894759122379782,0.2028210163116455,2.5899412631988525
KNN,PHL,representative,multiDim,2,0.3,2,0.29988518943742826,14.047014655222753,0.9049586776859504,0.9051887837573769,0.0005548000335693359,2.5900580883026123
RF,PHL,representative,multiDim,2,0.3,2,0.29988518943742826,14.047014655222753,0.9095500459136823,0.9096925287897412,0.5356154441833496,2.5900580883026123
XGB,PHL,representative,multiDim,2,0.3,2,0.29988518943742826,14.047014655222753,0.9141414141414141,0.9141720433570403,0.2887113094329834,2.5900580883026123
KNN,PHL,representative,multiDim,2,0.5,2,0.5,14.047014655222753,0.9090909090909091,0.9087257381535231,0.0006225109100341797,2.5903563499450684
RF,PHL,representative,multiDim,2,0.5,2,0.5,14.047014655222753,0.9077134986225895,0.9071702597699218,1.0076708793640137,2.5903563499450684
XGB,PHL,representative,multiDim,2,0.5,2,0.5,14.047014655222753,0.9173553719008265,0.9170544810822031,0.3817179203033447,2.5903563499450684
KNN,PHL,representative,multiDim,2,0.75,2,0.7499425947187142,14.047014655222753,0.9136822773186409,0.9136765954945159,0.0007123947143554688,2.5906965732574463
RF,PHL,representative,multiDim,2,0.75,2,0.7499425947187142,14.047014655222753,0.9132231404958677,0.9131480190743111,1.6870512962341309,2.5906965732574463
XGB,PHL,representative,multiDim,2,0.75,2,0.7499425947187142,14.047014655222753,0.9196510560146923,0.9196504409765383,0.4866812229156494,2.5906965732574463
KNN,PHL,representative,multiDim,2,0.9,2,0.9001148105625718,10.839643468651897,0.9178145087235996,0.9179104565474877,0.0007562637329101562,2.590822458267212
RF,PHL,representative,multiDim,2,0.9,2,0.9001148105625718,10.839643468651897,0.921028466483012,0.9209296752747548,2.201096773147583,2.590822458267212
XGB,PHL,representative,multiDim,2,0.9,2,0.9001148105625718,10.839643468651897,0.9256198347107438,0.9257470975551257,0.46497511863708496,2.590822458267212
KNN,PHL,vital,multiDim,2,0.05,2,0.04994259471871412,14.22055794520672,0.8714416896235078,0.8718759653094885,0.00047516822814941406,2.589792251586914
RF,PHL,vital,multiDim,2,0.05,2,0.04994259471871412,14.22055794520672,0.8737373737373737,0.873181186846977,0.11780261993408203,2.589792251586914
XGB,PHL,vital,multiDim,2,0.05,2,0.04994259471871412,14.22055794520672,0.8466483011937558,0.8435942998848686,0.10287189483642578,2.589792251586914
KNN,PHL,vital,multiDim,2,0.1,2,0.1,14.190097931726552,0.8737373737373737,0.8746695026329335,0.0004706382751464844,2.589846611022949
RF,PHL,vital,multiDim,2,0.1,2,0.1,14.190097931726552,0.8852157943067034,0.8853693201351163,0.18098664283752441,2.589846611022949
XGB,PHL,vital,multiDim,2,0.1,2,0.1,14.190097931726552,0.8852157943067034,0.8843109093938234,0.13072562217712402,2.589846611022949
KNN,PHL,vital,multiDim,2,0.2,2,0.20011481056257174,14.099909471978728,0.8884297520661157,0.8890322545444992,0.0005183219909667969,2.5899665355682373
RF,PHL,vital,multiDim,2,0.2,2,0.20011481056257174,14.099909471978728,0.8888888888888888,0.8887773600663746,0.3424384593963623,2.5899665355682373
XGB,PHL,vital,multiDim,2,0.2,2,0.20011481056257174,14.099909471978728,0.898989898989899,0.8991326455779453,0.1818854808807373,2.5899665355682373
KNN,PHL,vital,multiDim,2,0.3,2,0.29988518943742826,14.099909471978728,0.9086317722681359,0.9086675729754644,0.0005559921264648438,2.5900745391845703
RF,PHL,vital,multiDim,2,0.3,2,0.29988518943742826,14.099909471978728,0.9136822773186409,0.913285269333882,0.5472378730773926,2.5900745391845703
XGB,PHL,vital,multiDim,2,0.3,2,0.29988518943742826,14.099909471978728,0.9104683195592287,0.9101368658795145,0.24593162536621094,2.5900745391845703
KNN,PHL,vital,multiDim,2,0.5,2,0.5,14.099909471978728,0.9132231404958677,0.91306983433885,0.0006215572357177734,2.5903944969177246
RF,PHL,vital,multiDim,2,0.5,2,0.5,14.099909471978728,0.9127640036730946,0.9120595375606471,1.0104875564575195,2.5903944969177246
XGB,PHL,vital,multiDim,2,0.5,2,0.5,14.099909471978728,0.9136822773186409,0.9132794856182974,0.3174629211425781,2.5903944969177246
KNN,PHL,vital,multiDim,2,0.75,2,0.7499425947187142,14.099909471978728,0.9136822773186409,0.9136509839627208,0.0007152557373046875,2.590672731399536
RF,PHL,vital,multiDim,2,0.75,2,0.7499425947187142,14.099909471978728,0.918732782369146,0.9184764484756673,1.6662399768829346,2.590672731399536
XGB,PHL,vital,multiDim,2,0.75,2,0.7499425947187142,14.099909471978728,0.9201101928374655,0.9200970071946514,0.3876054286956787,2.590672731399536
KNN,PHL,vital,multiDim,2,0.9,2,0.9001148105625718,1.8252616113981417,0.9201101928374655,0.9201311556417122,0.000751495361328125,2.5909178256988525
RF,PHL,vital,multiDim,2,0.9,2,0.9001148105625718,1.8252616113981417,0.9201101928374655,0.9199678950049835,2.200313091278076,2.5909178256988525
XGB,PHL,vital,multiDim,2,0.9,2,0.9001148105625718,1.8252616113981417,0.9228650137741047,0.922887374330928,0.45694565773010254,2.5909178256988525
KNN,PHL,representative,multiDim,2,0.05,3,0.04994259471871412,14.706435754082626,0.8861340679522498,0.8867363948776691,0.00047779083251953125,5.836678504943848
RF,PHL,representative,multiDim,2,0.05,3,0.04994259471871412,14.706435754082626,0.8654729109274564,0.863915922521616,0.11682415008544922,5.836678504943848
XGB,PHL,representative,multiDim,2,0.05,3,0.04994259471871412,14.706435754082626,0.8590449954086318,0.856569659794292,0.11510396003723145,5.836678504943848
KNN,PHL,representative,multiDim,2,0.1,3,0.1,14.706435754082626,0.8911845730027548,0.8917791717254768,0.0005040168762207031,5.836763143539429
RF,PHL,representative,multiDim,2,0.1,3,0.1,14.706435754082626,0.8810835629017447,0.8811057925584984,0.17386388778686523,5.836763143539429
XGB,PHL,representative,multiDim,2,0.1,3,0.1,14.706435754082626,0.8856749311294766,0.8855866086805149,0.12772655487060547,5.836763143539429
KNN,PHL,representative,multiDim,2,0.2,3,0.20011481056257174,14.706435754082626,0.9003673094582185,0.9007042158993659,0.0005269050598144531,5.836864233016968
RF,PHL,representative,multiDim,2,0.2,3,0.20011481056257174,14.706435754082626,0.891643709825528,0.8914652060274927,0.3295300006866455,5.836864233016968
XGB,PHL,representative,multiDim,2,0.2,3,0.20011481056257174,14.706435754082626,0.9026629935720845,0.9029875043463272,0.16757631301879883,5.836864233016968
KNN,PHL,representative,multiDim,2,0.3,3,0.29988518943742826,14.697362411281446,0.8994490358126722,0.8997160685641858,0.0005643367767333984,5.836987018585205
RF,PHL,representative,multiDim,2,0.3,3,0.29988518943742826,14.697362411281446,0.8925619834710744,0.892892888310688,0.5235443115234375,5.836987018585205
XGB,PHL,representative,multiDim,2,0.3,3,0.29988518943742826,14.697362411281446,0.9017447199265382,0.902108461711759,0.2093491554260254,5.836987018585205
KNN,PHL,representative,multiDim,2,0.5,3,0.5,14.205550319470492,0.9123048668503214,0.912271320612099,0.0006449222564697266,5.837281942367554
RF,PHL,representative,multiDim,2,0.5,3,0.5,14.205550319470492,0.9095500459136823,0.9091784757861098,1.0010335445404053,5.837281942367554
XGB,PHL,representative,multiDim,2,0.5,3,0.5,14.205550319470492,0.9100091827364555,0.9097842902042952,0.29442381858825684,5.837281942367554
KNN,PHL,representative,multiDim,2,0.75,3,0.7499425947187142,14.094918564934177,0.9090909090909091,0.9089199294460716,0.0007243156433105469,5.837662935256958
RF,PHL,representative,multiDim,2,0.75,3,0.7499425947187142,14.094918564934177,0.911386593204775,0.9110418008101884,1.6507785320281982,5.837662935256958
XGB,PHL,representative,multiDim,2,0.75,3,0.7499425947187142,14.094918564934177,0.9164370982552801,0.9161497507682501,0.37921762466430664,5.837662935256958
KNN,PHL,representative,multiDim,2,0.9,3,0.9001148105625718,10.839643468651897,0.918732782369146,0.918833069030626,0.0007774829864501953,5.8377673625946045
RF,PHL,representative,multiDim,2,0.9,3,0.9001148105625718,10.839643468651897,0.921028466483012,0.9207994892751673,2.141420364379883,5.8377673625946045
XGB,PHL,representative,multiDim,2,0.9,3,0.9001148105625718,10.839643468651897,0.9224058769513315,0.9223467688766495,0.44870734214782715,5.8377673625946045
KNN,PHL,vital,multiDim,2,0.05,3,0.04994259471871412,14.154294457218457,0.8728191000918274,0.8736033089071473,0.0004818439483642578,5.836742877960205
RF,PHL,vital,multiDim,2,0.05,3,0.04994259471871412,14.154294457218457,0.8824609733700642,0.8828950534289602,0.12091469764709473,5.836742877960205
XGB,PHL,vital,multiDim,2,0.05,3,0.04994259471871412,14.154294457218457,0.8934802571166207,0.8938088478022118,0.11100077629089355,5.836742877960205
KNN,PHL,vital,multiDim,2,0.1,3,0.1,14.02753529002993,0.869605142332415,0.8702127926190111,0.0004949569702148438,5.836774110794067
RF,PHL,vital,multiDim,2,0.1,3,0.1,14.02753529002993,0.8797061524334252,0.8792792506719401,0.1853044033050537,5.836774110794067
XGB,PHL,vital,multiDim,2,0.1,3,0.1,14.02753529002993,0.8911845730027548,0.8906971555648479,0.14793658256530762,5.836774110794067
KNN,PHL,vital,multiDim,2,0.2,3,0.20011481056257174,14.02753529002993,0.8810835629017447,0.8815375308444127,0.0005321502685546875,5.836894273757935
RF,PHL,vital,multiDim,2,0.2,3,0.20011481056257174,14.02753529002993,0.8962350780532599,0.8961151608852009,0.34830212593078613,5.836894273757935
XGB,PHL,vital,multiDim,2,0.2,3,0.20011481056257174,14.02753529002993,0.9012855831037649,0.9009541740907689,0.19582581520080566,5.836894273757935
KNN,PHL,vital,multiDim,2,0.3,3,0.29988518943742826,14.02753529002993,0.8930211202938476,0.8934775319210301,0.0005662441253662109,5.837069272994995
RF,PHL,vital,multiDim,2,0.3,3,0.29988518943742826,14.02753529002993,0.8943985307621671,0.8948619079520626,0.5384318828582764,5.837069272994995
XGB,PHL,vital,multiDim,2,0.3,3,0.29988518943742826,14.02753529002993,0.898989898989899,0.8994290813994175,0.23432397842407227,5.837069272994995
KNN,PHL,vital,multiDim,2,0.5,3,0.5,14.02753529002993,0.9072543617998163,0.9071825888307293,0.0006344318389892578,5.83731484413147
RF,PHL,vital,multiDim,2,0.5,3,0.5,14.02753529002993,0.9086317722681359,0.9082165771941897,1.0156505107879639,5.83731484413147
XGB,PHL,vital,multiDim,2,0.5,3,0.5,14.02753529002993,0.9146005509641874,0.9143541553756565,0.31887102127075195,5.83731484413147
KNN,PHL,vital,multiDim,2,0.75,3,0.7499425947187142,14.02753529002993,0.9136822773186409,0.9134334465595986,0.0007207393646240234,5.837623834609985
RF,PHL,vital,multiDim,2,0.75,3,0.7499425947187142,14.02753529002993,0.9155188246097337,0.9150615641715409,1.695749282836914,5.837623834609985
XGB,PHL,vital,multiDim,2,0.75,3,0.7499425947187142,14.02753529002993,0.9182736455463728,0.9179022078713801,0.3882937431335449,5.837623834609985
KNN,PHL,vital,multiDim,2,0.9,3,0.9001148105625718,12.627460146117182,0.9173553719008265,0.9173780622956444,0.0007779598236083984,5.837690353393555
RF,PHL,vital,multiDim,2,0.9,3,0.9001148105625718,12.627460146117182,0.9196510560146923,0.9194354715712161,2.1980364322662354,5.837690353393555
XGB,PHL,vital,multiDim,2,0.9,3,0.9001148105625718,12.627460146117182,0.9196510560146923,0.9196006755224688,0.449862003326416,5.837690353393555
KNN,PHL,representative,multiDim,2,0.05,5,0.04994259471871412,15.111850259479615,0.8815426997245179,0.8819423960266101,0.0004749298095703125,17.872615575790405
RF,PHL,representative,multiDim,2,0.05,5,0.04994259471871412,15.111850259479615,0.8631772268135904,0.8631325343920044,0.11438417434692383,17.872615575790405
XGB,PHL,representative,multiDim,2,0.05,5,0.04994259471871412,15.111850259479615,0.8599632690541782,0.8592292097855306,0.09839701652526855,17.872615575790405
KNN,PHL,representative,multiDim,2,0.1,5,0.1,14.29219679406262,0.8856749311294766,0.8860429863840775,0.0004932880401611328,17.87267231941223
RF,PHL,representative,multiDim,2,0.1,5,0.1,14.29219679406262,0.8829201101928374,0.8830295218523327,0.18172693252563477,17.87267231941223
XGB,PHL,representative,multiDim,2,0.1,5,0.1,14.29219679406262,0.8902662993572085,0.8906372840757012,0.1293199062347412,17.87267231941223
KNN,PHL,representative,multiDim,2,0.2,5,0.20011481056257174,14.29219679406262,0.8907254361799817,0.8909170489678956,0.0005238056182861328,17.872777700424194
RF,PHL,representative,multiDim,2,0.2,5,0.20011481056257174,14.29219679406262,0.9003673094582185,0.9001505211219897,0.3252067565917969,17.872777700424194
XGB,PHL,representative,multiDim,2,0.2,5,0.20011481056257174,14.29219679406262,0.8985307621671258,0.8982833674904338,0.15860414505004883,17.872777700424194
KNN,PHL,representative,multiDim,2,0.3,5,0.29988518943742826,14.29219679406262,0.898989898989899,0.8992237272392334,0.00055694580078125,17.872905731201172
RF,PHL,representative,multiDim,2,0.3,5,0.29988518943742826,14.29219679406262,0.9104683195592287,0.9106030296133987,0.5067336559295654,17.872905731201172
XGB,PHL,representative,multiDim,2,0.3,5,0.29988518943742826,14.29219679406262,0.9049586776859504,0.9049816519142244,0.19938397407531738,17.872905731201172
